language	task	model	subword_pooling	layer_pooling	train_size	dev_size	dev_loss	parameters	dev_acc	test_acc
Arabic	NER	bert-base-multilingual-cased	first	6	10000	2000	[0.3708003321662545, 0.33805943513289094, 0.32269406551495194, 0.3111834619194269, 0.3059285213239491, 0.29982264526188374, 0.2917413581162691, 0.2879240489564836, 0.2801009616814554, 0.2765052178874612, 0.2728027547709644, 0.2714169849641621, 0.26828394876793027, 0.26406430592760444, 0.2657947209663689, 0.26278525684028864, 0.26215646881610155, 0.2616079915314913, 0.2605330697260797, 0.2595900068990886, 0.26090877363458276, 0.2604898186400533, 0.26015085680410266, 0.26212307158857584, 0.2603464503772557, 0.26081536803394556, 0.2623327006585896]	38858	0.918004212361101	0.9232952477985592
Arabic	NER	bert-base-multilingual-cased	first	6	10000	2000	[0.36512052826583385, 0.33229159377515316, 0.3209032490849495, 0.3118323883973062, 0.3047113800421357, 0.3012183946557343, 0.29630863573402166, 0.28681196412071586, 0.28329314896836877, 0.2795544625259936, 0.27776746824383736, 0.27201393572613597, 0.26847228594124317, 0.2678295085206628, 0.2651360612362623, 0.2640289217233658, 0.26507806638255715, 0.2638742667622864, 0.26169621432200074, 0.26214585546404123, 0.2633303077891469, 0.26410230388864875, 0.2618183856830001, 0.2616882757283747, 0.2616454171948135, 0.26237066090106964, 0.2608810537494719, 0.26204634364694357, 0.26167056104168296, 0.2618307783268392, 0.26325225783511996, 0.26376386964693666, 0.26328618125990033, 0.2631876291707158, 0.26388483634218574]	38858	0.9170600624591474	0.923731897241831
Arabic	NER	bert-base-multilingual-cased	last	6	10000	2000	[0.4034222913905978, 0.3634740114212036, 0.3446245761588216, 0.3315442018210888, 0.3197795464657247, 0.3132757171988487, 0.3060947949998081, 0.30036921659484506, 0.2959612119011581, 0.2933364324271679, 0.29127312172204256, 0.29089260194450617, 0.2872019875794649, 0.28594624623656273, 0.28375697741284966, 0.2821901817806065, 0.2840136527083814, 0.2833452015183866, 0.28319271141663194, 0.28461811738088727, 0.2842358313500881, 0.2863213405944407, 0.284181518945843, 0.2841191734187305, 0.2855523624457419, 0.2866394678130746, 0.28754707472398877]	38858	0.9096521170745878	0.9190015282730516
Arabic	NER	bert-base-multilingual-cased	last	6	10000	2000	[0.40118508599698544, 0.36429222160950303, 0.3457605638541281, 0.3337744860909879, 0.3244864181615412, 0.3178147063590586, 0.30985735449939966, 0.3016886650584638, 0.29667762108147144, 0.293184120208025, 0.29069899022579193, 0.2896371674723923, 0.28797641303390265, 0.28691129060462117, 0.2848864453844726, 0.2822400922887027, 0.2814123369753361, 0.2812030082568526, 0.2813548487611115, 0.27816115878522396, 0.28070585895329714, 0.28095862502232194, 0.279018166474998, 0.2814771728590131, 0.2814479093067348, 0.28212857292965055, 0.28242093324661255]	38858	0.912411939864914	0.9174004803143876
Arabic	NER	bert-base-multilingual-cased	last	6	10000	2000	[0.39694094844162464, 0.35996414348483086, 0.34246865939348936, 0.3318336019292474, 0.3226301586255431, 0.31366990180686116, 0.30765219405293465, 0.30153876217082143, 0.29829986253753304, 0.2949429112486541, 0.2899116328917444, 0.28650117479264736, 0.285236872266978, 0.2831059983000159, 0.28231675270944834, 0.28211074974387884, 0.280239085201174, 0.28049355326220393, 0.2792959436774254, 0.2804564996622503, 0.2800529575906694, 0.280335265211761, 0.28089251229539514, 0.2824917589314282, 0.2823794879950583, 0.28231808077543974, 0.28082009591162205, 0.2844698647968471, 0.2826369758695364, 0.2861088803038001, 0.28585513262078166, 0.2878514230251312, 0.2871505552902818, 0.2867062664590776, 0.28795078955590725, 0.28876811685040593]	38858	0.9131382090202629	0.9209664507677752
Arabic	NER	bert-base-multilingual-cased	last2	6	10000	2000	[0.36885649990290403, 0.3326838007196784, 0.3183531668037176, 0.3107939399778843, 0.30105668818578124, 0.29631650540977716, 0.29081639274954796, 0.2875687531195581, 0.28311562398448586, 0.2814548616297543, 0.28158606262877584, 0.2781626037321985, 0.2794607626274228, 0.2803294286131859, 0.2802598890848458, 0.28139899065718055, 0.28155146539211273, 0.28420846071094275, 0.2871867045760155, 0.2850012299604714, 0.28968892665579915, 0.29350280622020364, 0.2971920846030116, 0.3022501333616674, 0.3004924887791276, 0.3025593045167625]	77258	0.9147360011620307	0.9216214249326832
Arabic	NER	bert-base-multilingual-cased	last2	6	10000	2000	[0.36865704972296953, 0.33596793143078685, 0.31677666306495667, 0.3060193471610546, 0.3017707043327391, 0.2908991393633187, 0.29068535566329956, 0.28477206267416477, 0.2799127232283354, 0.2776972088031471, 0.28157722437754273, 0.28166744066402316, 0.2776188035495579, 0.2788200322538614, 0.2798496554605663, 0.28043578704819083, 0.2830017958767712, 0.28419431764632463, 0.2881556889042258, 0.28559023421257734, 0.2889456385746598, 0.29185894411057234, 0.29486554162576795, 0.296948432456702, 0.29977086232975125, 0.3012421755120158, 0.30804925691336393, 0.3083356870338321, 0.31482451828196645]	77258	0.9135739705134723	0.9190015282730516
Arabic	NER	bert-base-multilingual-cased	last2	6	10000	2000	[0.37376778526231647, 0.3344644447788596, 0.31911984737962484, 0.3066155696287751, 0.29745643492788076, 0.2928281417116523, 0.2898197756148875, 0.28453813027590513, 0.28593239607289433, 0.2802050169557333, 0.2800776017829776, 0.2780628129839897, 0.2809379589743912, 0.2790816118940711, 0.28326707147061825, 0.2838034126907587, 0.2857558708637953, 0.287774499040097, 0.28848423156887293]	77258	0.9129203282736582	0.9171821555927516
Arabic	NER	bert-base-multilingual-cased	lstm	6	10000	2000	[0.3513271454721689, 0.3028437802568078, 0.2867946233600378, 0.2784341247752309, 0.2771411179564893, 0.27964097121730447, 0.2789421039633453, 0.2837017457932234, 0.2904903651215136, 0.3046352481469512, 0.31124838907271624, 0.3248161789961159, 0.336311818100512, 0.3605629368685186, 0.3656709063798189, 0.3848511972464621]	333458	0.9177137046989614	0.9261334691798268
Arabic	NER	bert-base-multilingual-cased	lstm	6	10000	2000	[0.3457122137770057, 0.29615918453782797, 0.2870297199115157, 0.2829728410579264, 0.2753943968564272, 0.27889364631846547, 0.2798148146830499, 0.2829696796834469, 0.2846340052783489, 0.28880897583439946, 0.3034763168543577, 0.3107824460603297, 0.32111751567572355, 0.3461551242507994, 0.358940948266536, 0.3635630044154823, 0.3685092958621681, 0.3747161398641765, 0.3924493230879307, 0.3958581849001348, 0.39570310804992914, 0.4159496696665883, 0.4260148801840842, 0.4375336659140885]	333458	0.9217808119689157	0.9277345171384906
Arabic	NER	bert-base-multilingual-cased	lstm	6	10000	2000	[0.3513022209517658, 0.3034162586554885, 0.29070216603577137, 0.2801825497299433, 0.2778113065287471, 0.2768621793948114, 0.2774566472508013, 0.2882663179188967, 0.29189901892095804, 0.2940988466143608, 0.30917438538745046, 0.3158623855561018, 0.329950341489166, 0.3336165798828006, 0.34476862708106637, 0.3627782161347568, 0.3679154831916094, 0.37933454662561417, 0.3822094206698239]	333458	0.9200377659960781	0.9270067680663708
Arabic	NER	bert-base-multilingual-cased	max	6	10000	2000	[0.39380360394716263, 0.34766461653634906, 0.3297607684507966, 0.31746230414137244, 0.3079968774691224, 0.3032581424340606, 0.2986214538104832, 0.29573409212753177, 0.2882676334120333, 0.28724589105695486, 0.28526152577251196, 0.2817343967035413, 0.27892231149598956, 0.27787494705989957, 0.2761565507389605, 0.2777271862141788, 0.2748075285926461, 0.27300597028806806, 0.2724584531970322, 0.26963920425623655, 0.27230622293427587, 0.27057268330827355, 0.27091757440939546, 0.2677707145921886, 0.270612561609596, 0.2674051281064749, 0.267685669939965, 0.26808189461007714, 0.2692282162606716, 0.2677749958820641, 0.2697415533475578, 0.27094247145578265]	38858	0.9156075241484494	0.9215486500254711
Arabic	NER	bert-base-multilingual-cased	max	6	10000	2000	[0.3933547209016979, 0.35292942728847265, 0.3355556991882622, 0.3230401431210339, 0.31427096715196967, 0.307673217728734, 0.3022406385280192, 0.29533662740141153, 0.29360110964626074, 0.28670835867524147, 0.28727851109579206, 0.28388891788199544, 0.2800574107095599, 0.2759843203239143, 0.2754637813195586, 0.27677662344649434, 0.27627665968611836, 0.2774778716266155, 0.27393956715241075, 0.27488506585359573, 0.273972786962986, 0.2726237019523978, 0.2742341929115355, 0.2728586243465543, 0.2741442774422467, 0.27145485673099756, 0.2716917935758829, 0.2790398607030511, 0.2722085611894727, 0.2713967002928257, 0.2716758861206472]	38858	0.9128477013581233	0.9189287533658396
Arabic	NER	bert-base-multilingual-cased	max	6	10000	2000	[0.394068107008934, 0.3496037721633911, 0.3325121351517737, 0.32060947362333536, 0.31272039795294404, 0.3078760439530015, 0.3007863820530474, 0.2966635264456272, 0.292766144964844, 0.2879903600551188, 0.28494818741455674, 0.28215876361355186, 0.280547009781003, 0.28024385357275605, 0.2771744034253061, 0.27548789279535413, 0.27563565457239747, 0.2762880786322057, 0.27340027038007975, 0.27612128388136625, 0.2728834040462971, 0.27225631941109896, 0.27264842484146357, 0.27114875381812453, 0.271931198425591, 0.2735540638677776, 0.274549278896302, 0.27318570762872696, 0.2706541200168431, 0.2705498402938247]	38858	0.9145907473309609	0.9225674987264392
Arabic	NER	bert-base-multilingual-cased	sum	6	10000	2000	[0.3927918169647455, 0.34810727601870894, 0.322269469499588, 0.3128447700291872, 0.29996171360835433, 0.29478523042052984, 0.28613330610096455, 0.2798834852874279, 0.27475654799491167, 0.27240571565926075, 0.2685361849144101, 0.26868972228839993, 0.26760045858100057, 0.2671738462522626, 0.26573741203173995, 0.26562615763396025, 0.2642105668783188, 0.2617327473126352, 0.26391374971717596, 0.2676987419836223, 0.26718440791592, 0.26911296090111136, 0.2677275910973549, 0.26386210741475224, 0.2649198705330491, 0.26731903152540326, 0.26841522520408034, 0.2680326085537672, 0.2737659811973572]	38858	0.9195293775873339	0.923731897241831
Arabic	NER	bert-base-multilingual-cased	sum	6	10000	2000	[0.39537742314860225, 0.34615517035126686, 0.3250064607709646, 0.3130139568820596, 0.29967768490314484, 0.29504085378721356, 0.2880425532348454, 0.2838969766162336, 0.27968285884708166, 0.2768005202524364, 0.2708950941450894, 0.26809689635410905, 0.26729121059179306, 0.26727765472605824, 0.2683622012846172, 0.268103345297277, 0.27095374930649996, 0.27048837998881936, 0.2698822421953082, 0.2713507995940745]	38858	0.9153170164863098	0.9216941998398952
Arabic	NER	bert-base-multilingual-cased	sum	6	10000	2000	[0.39918725099414587, 0.35143939265981317, 0.3308174512349069, 0.31517137261107564, 0.30501440772786736, 0.2982192696072161, 0.29096110397949815, 0.28514189878478646, 0.2781939674168825, 0.2754993583075702, 0.2723349113948643, 0.2712298585101962, 0.26803835202008486, 0.2704235673882067, 0.2683182149194181, 0.26580739207565784, 0.26656999439001083, 0.26687946170568466, 0.2675322275608778, 0.26854868000373244, 0.26986315520480275, 0.2689163223840296, 0.27074604388326406, 0.27201238879933953, 0.27540233358740807, 0.2720430428162217, 0.2766849333420396]	38858	0.9185852276853802	0.9255512699221308
Arabic	NER	xlm-roberta-base	attn	6	10000	2000	[0.5024268524721265, 0.4356946451589465, 0.41248789988458157, 0.3987762862816453, 0.3910390459932387, 0.38284061197191477, 0.3797005205415189, 0.3784161261282861, 0.3750286912545562, 0.369943511672318, 0.37116678338497877, 0.37647501192986965, 0.3735700799152255, 0.3755666660144925, 0.3761276672594249, 0.37457810528576374, 0.3750450536608696, 0.37805209355428815, 0.3768445886671543, 0.37744809687137604, 0.3831797963939607, 0.39236747520044446, 0.3877353314310312, 0.3867980991490185, 0.38908923882991076, 0.39488684106618166, 0.3989709969609976, 0.4034081953577697, 0.4012428722344339]	77359	0.8845232042995134	0.8847973218834146
Arabic	NER	xlm-roberta-base	attn	6	10000	2000	[0.48978049494326115, 0.4300883300602436, 0.4096029894426465, 0.3976430222392082, 0.39456296898424625, 0.38126052636653185, 0.37936750799417496, 0.3798175174742937, 0.37385651655495167, 0.37327897315844893, 0.37440766859799623, 0.37680503027513623, 0.37555994326248765, 0.37680859630927444, 0.38025711430236697, 0.3804678018204868, 0.3859376460313797, 0.393017100635916, 0.3857999104075134, 0.38761185575276613, 0.3922686278820038, 0.3895976208150387, 0.39702464593574405, 0.4026524652726948, 0.40057037957012653, 0.40779678523540497, 0.40881957206875086, 0.4111965363845229, 0.4171892525628209, 0.42128494940698147, 0.4242939790710807, 0.42679489497095346, 0.4297752780839801, 0.42771320790052414, 0.4326175441965461, 0.44258952606469393, 0.43945429753512144]	77359	0.884087442806304	0.8861072702132304
Arabic	NER	xlm-roberta-base	attn	6	10000	2000	[0.49977718107402325, 0.4366277027875185, 0.4124344075098634, 0.3990072160959244, 0.3929916713386774, 0.3845394947566092, 0.38122073095291853, 0.3834338732995093, 0.3767359284684062, 0.3788597141392529, 0.37435163278132677, 0.3705418328754604, 0.37027835147455335, 0.3716431865468621, 0.36740179639309645, 0.37070839758962393, 0.3770543448626995, 0.375568057410419, 0.37879082607105374, 0.3757785754278302, 0.38132906751707196, 0.38148334715515375, 0.38401269912719727, 0.38110098522156477, 0.38424268271774054, 0.3917124178260565, 0.39178644958883524, 0.3964652055874467, 0.3993610544130206, 0.4071808997541666, 0.4067773399874568, 0.4070756835862994, 0.40568733494728804, 0.4115107674151659]	77359	0.8871377732587697	0.8855978458627465
Arabic	NER	xlm-roberta-base	avg	6	10000	2000	[0.5112062869593501, 0.4505226435139775, 0.4273598100990057, 0.4137309081852436, 0.3996207257732749, 0.390393802896142, 0.38304345589131117, 0.3757174126803875, 0.3702145768329501, 0.3677331837825477, 0.3606587992981076, 0.35684836842119694, 0.35412747459486127, 0.3499196423217654, 0.34934203093871474, 0.3435101439245045, 0.34168450674042106, 0.3416811376810074, 0.3376529165543616, 0.33809962775558233, 0.33973002899438143, 0.3358424371108413, 0.3352014455012977, 0.3367957849986851, 0.33483796659857035, 0.33423051377758384, 0.33806835068389773, 0.33517559291794896, 0.33545686583966017, 0.3358692079782486, 0.33693681191653013, 0.33543265936896205, 0.3364848946221173, 0.33562464686110616, 0.3356463620439172, 0.33750998647883534, 0.33590912306681275, 0.3378246845677495, 0.3365336530841887, 0.33947603311389685, 0.33763765124604106, 0.3393006958067417, 0.33848922327160835, 0.33776544965803623, 0.33935168758034706, 0.3403069954365492, 0.3403853443451226, 0.34546505380421877, 0.34166023740544915, 0.34342250786721706, 0.3462452688254416, 0.34589088149368763, 0.3450339846313, 0.34563668444752693]	38858	0.8944004648122594	0.8987701040681173
Arabic	NER	xlm-roberta-base	avg	6	10000	2000	[0.5050681876018643, 0.44325499795377254, 0.42225886788219213, 0.4061825070530176, 0.4000603100284934, 0.3898318139836192, 0.3862649044021964, 0.380870146676898, 0.37710187770426273, 0.36803828179836273, 0.3670669458806515, 0.36129165813326836, 0.3581417356617749, 0.3542239028029144, 0.3517419155687094, 0.3493900937028229, 0.3503720979206264, 0.34302733512595296, 0.3447999390773475, 0.3434802112169564, 0.3427078854292631, 0.34251276263967156, 0.33963005477562547, 0.341197385918349, 0.33787689404562116, 0.3370367344468832, 0.33458218444138765, 0.33407061686739326, 0.33603282552212477, 0.335222240537405, 0.33764857705682516, 0.3366440893150866, 0.33736173482611775, 0.33733261888846755, 0.33644675416871905, 0.33770519867539406, 0.3356681065633893, 0.33747988706454635, 0.33657536562532187, 0.33697928488254547, 0.33676263550296426, 0.3384738154709339, 0.33982979971915483, 0.33833207795396447, 0.34050614992156625, 0.3410645634867251]	38858	0.8930931803326313	0.8982606797176333
Arabic	NER	xlm-roberta-base	avg	6	10000	2000	[0.5118380384519696, 0.45456297136843204, 0.4264178052544594, 0.4144319426268339, 0.4066165592521429, 0.3980203680694103, 0.39154376555234194, 0.3866380015388131, 0.38239921908825636, 0.37409579707309604, 0.3726410260424018, 0.36686189426109195, 0.3611046834848821, 0.3607740346342325, 0.3553369068540633, 0.353091434109956, 0.3499612989835441, 0.34669144498184323, 0.3456188137643039, 0.3457725723274052, 0.345267117023468, 0.34029608964920044, 0.34017129335552454, 0.33808688959106803, 0.3384263291954994, 0.337995404843241, 0.338183784391731, 0.33784671826288104, 0.33772454503923655, 0.33658745884895325, 0.3374284845776856, 0.3379210000857711, 0.3367692278698087, 0.3355276598595083, 0.3387423064559698, 0.3371924818493426, 0.3369523617438972, 0.3343239175155759, 0.33595641516149044, 0.3340937504544854, 0.33762009302154183, 0.3371566766873002, 0.3389665465801954, 0.3379791802726686, 0.3394073569215834]	38858	0.8951993608831433	0.8957863328724256
Arabic	NER	xlm-roberta-base	f+l	6	10000	2000	[0.4943787734955549, 0.43923091795295477, 0.41539711598306894, 0.40499917045235634, 0.3942416524514556, 0.38848413061350584, 0.38066450506448746, 0.37870782893151045, 0.36992772901430726, 0.3658672282472253, 0.3616757648997009, 0.35581813752651215, 0.35220171976834536, 0.349155209492892, 0.347047742921859, 0.3450496015138924, 0.3437598249875009, 0.34546233573928475, 0.3394985757768154, 0.34009087970480323, 0.3382644229568541, 0.338072860147804, 0.33691369043663144, 0.33227599738165736, 0.3344307001680136, 0.33558759232982993, 0.3336069118231535, 0.33365622628480196, 0.3333581672050059, 0.335826363414526, 0.3349131364375353, 0.33265217300504446, 0.33524081157520413, 0.33439794601872563, 0.33245228277519345, 0.333363370038569, 0.3345416490919888, 0.33550887927412987, 0.33524964237585664, 0.337353783659637, 0.3358717733062804, 0.3347144713625312, 0.33516841754317284, 0.3331636539660394, 0.3350335992872715, 0.3373513352125883, 0.3406614698469639, 0.3374490328133106, 0.33826584927737713]	38859	0.8946183455588641	0.8975329306455134
Arabic	NER	xlm-roberta-base	f+l	6	10000	2000	[0.4965621689334512, 0.44605212938040495, 0.4233952211216092, 0.4099221657961607, 0.400909255258739, 0.3905105562880635, 0.3832692941650748, 0.37484331615269184, 0.3700572093948722, 0.36598192527890205, 0.3583673480898142, 0.35382905835285783, 0.35079295421019197, 0.3491036402992904, 0.349458038341254, 0.344642979092896, 0.3438121611252427, 0.3392596901394427, 0.3378192326053977, 0.3369611012749374, 0.33809757931157947, 0.33625795505940914, 0.33460779627785087, 0.3320839204825461, 0.331666499376297, 0.33429748471826315, 0.33393395971506834, 0.3340373379178345, 0.3346226941794157, 0.3343973052687943, 0.33406369434669614, 0.3328578993678093, 0.33605898125097156, 0.3347017578780651, 0.3348631919361651, 0.33379235956817865, 0.3348870677873492, 0.33387080347165465, 0.3344794134609401, 0.33794381795451045, 0.33738196175545454, 0.339315767865628, 0.3385608191601932]	38859	0.8929479265015615	0.8964413070373335
Arabic	NER	xlm-roberta-base	f+l	6	10000	2000	[0.5045763663947582, 0.4446461061015725, 0.423263986594975, 0.410390742123127, 0.4001017911359668, 0.39232173282653093, 0.3854154897853732, 0.3840440809726715, 0.37449534330517054, 0.3673417675308883, 0.3626748351380229, 0.3582495083101094, 0.35531027987599373, 0.3537962194532156, 0.3483380302786827, 0.34595536487177014, 0.3445020611397922, 0.34024686086922884, 0.34218989266082644, 0.3398602632805705, 0.3361760238185525, 0.3353901389054954, 0.336942276917398, 0.3353299228474498, 0.3357935715466738, 0.3343324586749077, 0.3325073551386595, 0.3315262980759144, 0.33483561873435974, 0.3342942423187196, 0.3332937080413103, 0.33451395528391004, 0.33217074256390333, 0.33432135405018926, 0.33248484460636973, 0.3345741927623749, 0.33492390159517527, 0.33331669634208083, 0.33537831576541066, 0.3352737342938781, 0.3382355282083154, 0.33825041679665446, 0.3359439233317971, 0.3357865530997515, 0.3381014419719577]	38859	0.8943278378967245	0.8973146059238775
Arabic	NER	xlm-roberta-base	first	6	10000	2000	[0.5045077251270413, 0.4487913642078638, 0.4235735973343253, 0.4116312116384506, 0.4001746540889144, 0.3942046472802758, 0.3884494034573436, 0.38643967267125845, 0.378948544152081, 0.37498476821929216, 0.37072148360311985, 0.3666946981102228, 0.36439845710992813, 0.3634193856269121, 0.35670111421495676, 0.3573125824332237, 0.3547924212180078, 0.3502128152176738, 0.35221704468131065, 0.3500741692259908, 0.34733149548992515, 0.3457306055352092, 0.3452267376706004, 0.3426655582152307, 0.34488225961104035, 0.3440878726541996, 0.3452667067758739, 0.3434372618794441, 0.34302314603701234, 0.34372137766331434, 0.3418094892986119, 0.3465809593908489, 0.3469601543620229, 0.3441183618269861, 0.3449173551052809, 0.34626911859959364, 0.3467087154276669, 0.3448270382359624, 0.3469102792441845]	38858	0.8877187885830489	0.8917109380685541
