language	task	model	subword_pooling	layer_pooling	train_size	dev_size	dev_loss	parameters	dev_acc	test_acc
Arabic	case_noun	bert-base-multilingual-cased	first	6	2001	201	[0.8179759383201599, 0.7176165878772736, 0.6501750648021698, 0.6073609292507172, 0.5916277170181274, 0.5646474063396454, 0.5533834993839264, 0.5547560155391693, 0.5496959686279297, 0.545949786901474, 0.5516926944255829, 0.5458404719829559, 0.5484579503536224, 0.5540465116500854, 0.5524397194385529, 0.5617891848087311, 0.5504967570304871, 0.553592175245285, 0.5599862933158875, 0.5434048175811768]	38603	0.8109452736318408	0.7661691542288557
Arabic	case_noun	bert-base-multilingual-cased	first	6	2001	201	[0.8024351894855499, 0.6965334713459015, 0.6345236003398895, 0.5882810354232788, 0.5707217454910278, 0.5507618486881256, 0.5376721024513245, 0.5353989899158478, 0.5339307487010956, 0.5371982753276825, 0.5443744659423828, 0.5301665663719177, 0.5438058376312256, 0.5482378900051117, 0.5476474761962891]	38603	0.8009950248756219	0.7711442786069652
Arabic	case_noun	bert-base-multilingual-cased	last	6	2001	201	[0.8522260785102844, 0.7502953112125397, 0.661454975605011, 0.6141442954540253, 0.5990054905414581, 0.5926187932491302, 0.5792440176010132, 0.5798014104366302, 0.5873226225376129, 0.5961158275604248, 0.5997231304645538, 0.5999950170516968, 0.6172726452350616, 0.6056159734725952, 0.6214986741542816]	38603	0.7810945273631841	0.7213930348258707
Arabic	case_noun	bert-base-multilingual-cased	last	6	2001	201	[0.8563855886459351, 0.7803905606269836, 0.671503096818924, 0.6163682043552399, 0.5992002487182617, 0.5873375236988068, 0.5794508755207062, 0.5877726078033447, 0.5834697484970093, 0.5856767892837524, 0.5953703224658966, 0.6024989187717438, 0.6267674565315247, 0.6132969856262207, 0.6018901467323303]	38603	0.7860696517412935	0.7363184079601991
Arabic	case_noun	bert-base-multilingual-cased	last	6	2001	201	[0.8586873412132263, 0.7586361467838287, 0.655465841293335, 0.6182177364826202, 0.6069447100162506, 0.5991984903812408, 0.5921458899974823, 0.5958648324012756, 0.5919456481933594, 0.5911825895309448, 0.6077859997749329, 0.6059431731700897, 0.6162365674972534]	38603	0.7611940298507462	0.7412935323383084
Arabic	case_noun	bert-base-multilingual-cased	last2	6	2001	201	[0.8117022514343262, 0.6384344696998596, 0.5727344751358032, 0.5504651665687561, 0.5494681000709534, 0.5585720241069794, 0.5744953155517578, 0.5975259244441986, 0.6203108727931976, 0.6433894634246826, 0.6738391816616058, 0.7097276151180267, 0.7355633676052094, 0.7844212055206299, 0.873927652835846]	77003	0.7860696517412935	0.7363184079601991
Arabic	case_noun	bert-base-multilingual-cased	last2	6	2001	201	[0.8111539781093597, 0.6455737948417664, 0.5934280455112457, 0.5754708647727966, 0.5750597417354584, 0.6080321073532104, 0.6238272786140442, 0.6007349491119385, 0.6385239064693451, 0.6529839634895325, 0.6864600777626038, 0.6827191710472107, 0.7290154993534088, 0.8009825646877289, 0.8101329207420349]	77003	0.7711442786069652	0.7512437810945274
Arabic	case_noun	bert-base-multilingual-cased	last2	6	2001	201	[0.8245155513286591, 0.6285188496112823, 0.5750635862350464, 0.5546056628227234, 0.5609065592288971, 0.5755746066570282, 0.5939549803733826, 0.6298972368240356, 0.6528987288475037, 0.6979738771915436, 0.74500772356987, 0.8002450168132782, 0.831026554107666, 0.8723141252994537, 0.9009934961795807]	77003	0.7860696517412935	0.7313432835820896
Arabic	case_noun	bert-base-multilingual-cased	lstm	6	2001	201	[0.9055903553962708, 0.7196624875068665, 0.5895904898643494, 0.5172162055969238, 0.4891749918460846, 0.49074625968933105, 0.5257619023323059, 0.6602733731269836, 0.8985596299171448, 0.9134019315242767, 0.7758769094944, 1.0740846693515778]	333203	0.845771144278607	0.7363184079601991
Arabic	case_noun	bert-base-multilingual-cased	lstm	6	2001	201	[0.9320587515830994, 0.7438949048519135, 0.5694578886032104, 0.48713819682598114, 0.4587080031633377, 0.47285136580467224, 0.5197518914937973, 0.6583147346973419, 0.8178344964981079, 0.7421359121799469, 0.7264461666345596, 1.0810639262199402]	333203	0.8059701492537313	0.7512437810945274
Arabic	case_noun	bert-base-multilingual-cased	lstm	6	2001	201	[0.9476867020130157, 0.80267533659935, 0.6419001221656799, 0.5142766535282135, 0.4651491194963455, 0.4599131643772125, 0.4570963829755783, 0.46619492769241333, 0.4690997898578644, 0.532742977142334, 0.6407913863658905, 0.7684941291809082, 0.7331501245498657, 0.7338974475860596]	333203	0.835820895522388	0.7562189054726368
Arabic	case_noun	bert-base-multilingual-cased	max	6	2001	201	[0.8162075281143188, 0.6762330532073975, 0.5773654878139496, 0.5322198569774628, 0.5120013356208801, 0.4988468140363693, 0.4940521717071533, 0.4995467960834503, 0.4974812865257263, 0.4929588884115219, 0.5013544708490372, 0.49958041310310364, 0.5066484957933426, 0.526827484369278, 0.5296316593885422, 0.5467830002307892]	38603	0.8009950248756219	0.7263681592039801
Arabic	case_noun	bert-base-multilingual-cased	max	6	2001	201	[0.8467773199081421, 0.714223712682724, 0.6023892462253571, 0.5424149334430695, 0.5142348259687424, 0.4953346997499466, 0.488561674952507, 0.4849163591861725, 0.4840819835662842, 0.4820862114429474, 0.48602645099163055, 0.5014063268899918, 0.5046616196632385, 0.5243510752916336, 0.5302316248416901, 0.5162165015935898, 0.5278903841972351, 0.5268398523330688, 0.5306664109230042, 0.5124786347150803, 0.5120710879564285, 0.553785651922226, 0.5672725737094879, 0.5665709376335144]	38603	0.8159203980099502	0.7412935323383084
Arabic	case_noun	bert-base-multilingual-cased	max	6	2001	201	[0.8343352973461151, 0.6727393567562103, 0.5707256197929382, 0.5283245146274567, 0.505625993013382, 0.4945975989103317, 0.4836015999317169, 0.47815850377082825, 0.48252230882644653, 0.49076253175735474, 0.4989309310913086, 0.5066052377223969, 0.5283777117729187]	38603	0.8009950248756219	0.7363184079601991
Arabic	case_noun	bert-base-multilingual-cased	sum	6	2001	201	[0.7558122277259827, 0.6080069839954376, 0.5309362411499023, 0.4981066882610321, 0.4844416230916977, 0.4868210256099701, 0.4715269207954407, 0.49490322172641754, 0.5080248862504959, 0.5185969471931458, 0.5058508068323135, 0.5251489579677582, 0.5387997925281525, 0.5585944205522537, 0.53547003865242, 0.5544629693031311, 0.5979758948087692]	38603	0.8109452736318408	0.7363184079601991
Arabic	case_noun	bert-base-multilingual-cased	sum	6	2001	201	[0.7968414723873138, 0.6024928987026215, 0.5304481834173203, 0.5134037286043167, 0.49676209688186646, 0.4931379407644272, 0.5307064354419708, 0.5044913738965988, 0.4842126816511154, 0.49998457729816437, 0.5098564773797989, 0.4982434958219528, 0.5513571202754974, 0.5207924097776413, 0.552557185292244, 0.6221997439861298, 0.7076788246631622]	38603	0.8258706467661692	0.7611940298507462
Arabic	case_noun	bert-base-multilingual-cased	sum	6	2001	201	[0.7608802318572998, 0.6095960736274719, 0.5583283305168152, 0.5209887772798538, 0.5285397469997406, 0.5196070373058319, 0.5232734084129333, 0.5308990776538849, 0.5278441607952118, 0.5593035966157913, 0.5690972208976746, 0.5394874215126038, 0.5717834830284119, 0.5912314057350159, 0.548122376203537, 0.5325877964496613, 0.5755036771297455, 0.5726020485162735, 0.5667402893304825, 0.636745423078537]	38603	0.8059701492537313	0.7512437810945274
Arabic	case_noun	xlm-roberta-base	attn	6	2001	201	[0.8168601989746094, 0.6678732335567474, 0.5602183640003204, 0.506030261516571, 0.4879063665866852, 0.4732925295829773, 0.4841797202825546, 0.4765721559524536, 0.48785586655139923, 0.5152864456176758, 0.5085833966732025, 0.5077632069587708, 0.5151492208242416]	77104	0.8308457711442786	0.7661691542288557
Arabic	case_noun	xlm-roberta-base	attn	6	2001	201	[0.7854828834533691, 0.6450458467006683, 0.5596253871917725, 0.5027008652687073, 0.4672237038612366, 0.4700448364019394, 0.46000051498413086, 0.4515947699546814, 0.45714083313941956, 0.4556405693292618, 0.4738798141479492, 0.49139080941677094, 0.5246579051017761]	77104	0.835820895522388	0.7860696517412935
Arabic	case_noun	xlm-roberta-base	attn	6	2001	201	[0.8145093321800232, 0.6736255586147308, 0.5720258951187134, 0.5163839310407639, 0.4966241121292114, 0.4826899468898773, 0.4840293228626251, 0.4707871675491333, 0.4812951385974884, 0.4844297766685486, 0.4786904752254486, 0.5058072507381439, 0.4990779906511307, 0.5116901993751526, 0.5350069403648376, 0.5333576202392578, 0.5198267102241516, 0.5255048274993896, 0.5920697152614594, 0.6058322787284851, 0.6073343455791473]	77104	0.8308457711442786	0.7810945273631841
Arabic	case_noun	xlm-roberta-base	avg	6	2001	201	[0.8077153563499451, 0.67109614610672, 0.5804639458656311, 0.5241815149784088, 0.4911387711763382, 0.47236403822898865, 0.4548797756433487, 0.4546070247888565, 0.4569249749183655, 0.45754075050354004, 0.46202675998210907, 0.4575430452823639, 0.4650566875934601, 0.4724135249853134, 0.479326531291008]	38603	0.8507462686567164	0.7860696517412935
Arabic	case_noun	xlm-roberta-base	avg	6	2001	201	[0.8475415408611298, 0.698002964258194, 0.6024058759212494, 0.5373964011669159, 0.5007198452949524, 0.48016250133514404, 0.4710184931755066, 0.4635094702243805, 0.46229809522628784, 0.46283428370952606, 0.4708571881055832, 0.4637518674135208, 0.4630342721939087, 0.46939168870449066, 0.47779208421707153, 0.48419713973999023, 0.46817511320114136, 0.46855318546295166, 0.4788999408483505, 0.5053548663854599]	38603	0.8308457711442786	0.8009950248756219
Arabic	case_noun	xlm-roberta-base	avg	6	2001	201	[0.776966005563736, 0.6497284770011902, 0.5598332583904266, 0.5093288570642471, 0.4818565398454666, 0.4654083251953125, 0.4633477181196213, 0.46080946922302246, 0.458213672041893, 0.46094658970832825, 0.4683319479227066, 0.47921207547187805, 0.4825424551963806, 0.47928211092948914]	38603	0.835820895522388	0.7910447761194029
Arabic	case_noun	xlm-roberta-base	f+l	6	2001	201	[0.8322819173336029, 0.6764149963855743, 0.5856211483478546, 0.5271173417568207, 0.4951149672269821, 0.47497473657131195, 0.4614654779434204, 0.4579164683818817, 0.467105433344841, 0.4675392061471939, 0.47519171237945557, 0.4879697114229202, 0.4963468611240387, 0.509064257144928]	38604	0.8258706467661692	0.746268656716418
Arabic	case_noun	xlm-roberta-base	f+l	6	2001	201	[0.7970194816589355, 0.6599964201450348, 0.5816495418548584, 0.5292011201381683, 0.495293989777565, 0.47964850068092346, 0.46926265954971313, 0.4656609743833542, 0.4725996106863022, 0.4822559952735901, 0.48306046426296234, 0.4802887439727783, 0.4795336127281189, 0.4870661497116089]	38604	0.835820895522388	0.7611940298507462
Arabic	case_noun	xlm-roberta-base	f+l	6	2001	201	[0.8176910877227783, 0.6725551187992096, 0.5820162892341614, 0.5328485667705536, 0.4988388270139694, 0.48703452944755554, 0.4810703545808792, 0.4816049635410309, 0.4823136627674103, 0.48055195808410645, 0.47877392172813416, 0.4833812266588211, 0.48692235350608826, 0.4891231209039688, 0.49313949048519135]	38604	0.8308457711442786	0.7611940298507462
Arabic	case_noun	xlm-roberta-base	first	6	2001	201	[0.8701314330101013, 0.7187058329582214, 0.628677636384964, 0.5653927326202393, 0.5333847999572754, 0.5208645462989807, 0.5151442736387253, 0.5106928944587708, 0.5149867385625839, 0.5171357244253159, 0.5243090689182281, 0.5178088843822479, 0.5236334204673767, 0.5365177690982819]	38603	0.8109452736318408	0.7562189054726368
Arabic	case_noun	xlm-roberta-base	first	6	2001	201	[0.8615595400333405, 0.7078230381011963, 0.6194453835487366, 0.5676761269569397, 0.5366793870925903, 0.5198493301868439, 0.5089502781629562, 0.5091024339199066, 0.5041750073432922, 0.5080246031284332, 0.5157799571752548, 0.5140675157308578, 0.5181893110275269, 0.5317637771368027]	38603	0.8258706467661692	0.7711442786069652
Arabic	case_noun	xlm-roberta-base	first	6	2001	201	[0.8647699356079102, 0.7105267941951752, 0.6186709702014923, 0.5653195679187775, 0.5379020869731903, 0.5246712267398834, 0.5216957032680511, 0.5145453363656998, 0.5186271965503693, 0.515241876244545, 0.5199057310819626, 0.5180508494377136, 0.5172780156135559, 0.533384382724762, 0.546153336763382]	38603	0.8159203980099502	0.7860696517412935
Arabic	case_noun	xlm-roberta-base	last	6	2001	201	[0.7945382297039032, 0.6943305730819702, 0.6192833781242371, 0.5817812979221344, 0.5642147958278656, 0.5538342595100403, 0.5485672354698181, 0.5439956486225128, 0.5499401092529297, 0.5505395829677582, 0.5539480745792389, 0.5611919313669205, 0.57277512550354, 0.573496401309967]	38603	0.7860696517412935	0.7412935323383084
Arabic	case_noun	xlm-roberta-base	last	6	2001	201	[0.8151875138282776, 0.7040169537067413, 0.6343900561332703, 0.5888852775096893, 0.5717398524284363, 0.5673949420452118, 0.5579836070537567, 0.5550354421138763, 0.5538856089115143, 0.5586080849170685, 0.5607774555683136, 0.5646591484546661, 0.5829676687717438, 0.563063770532608]	38603	0.7910447761194029	0.746268656716418
Arabic	case_noun	xlm-roberta-base	last	6	2001	201	[0.7845462262630463, 0.6836983561515808, 0.6100028455257416, 0.5767342746257782, 0.5676039755344391, 0.5530387163162231, 0.5455271303653717, 0.5453813076019287, 0.5368392318487167, 0.5352407395839691, 0.5424962639808655, 0.54717056453228, 0.5380722880363464, 0.547287106513977, 0.5598005950450897, 0.5658441781997681, 0.5730020403862, 0.569521576166153, 0.5869738161563873, 0.5877991318702698, 0.6370913982391357, 0.6220297515392303, 0.592021107673645, 0.5884739756584167]	38603	0.7960199004975125	0.746268656716418
Arabic	case_noun	xlm-roberta-base	last2	6	2001	201	[0.7199702560901642, 0.6019733250141144, 0.5548869073390961, 0.5437569320201874, 0.5466516464948654, 0.5580393075942993, 0.5756335109472275, 0.5940486937761307, 0.613035574555397, 0.6345336437225342, 0.6479162126779556, 0.6665621399879456]	77003	0.7910447761194029	0.746268656716418
Arabic	case_noun	xlm-roberta-base	last2	6	2001	201	[0.6999606192111969, 0.5875481367111206, 0.5404832661151886, 0.5309255570173264, 0.5419004559516907, 0.5490087121725082, 0.5572330802679062, 0.5423844903707504, 0.5628960877656937, 0.5723501741886139, 0.5849740207195282, 0.6112726926803589, 0.678310364484787]	77003	0.7960199004975125	0.7064676616915423
Arabic	case_noun	xlm-roberta-base	last2	6	2001	201	[0.7235431671142578, 0.6097173988819122, 0.5535397231578827, 0.5423650145530701, 0.543735682964325, 0.5552595257759094, 0.5735298544168472, 0.5933714061975479, 0.6109810024499893, 0.6202281564474106, 0.6280317902565002, 0.6694753617048264]	77003	0.7910447761194029	0.7661691542288557
Arabic	case_noun	xlm-roberta-base	lstm	6	2001	201	[0.967054933309555, 0.748920738697052, 0.617818683385849, 0.523760586977005, 0.47335872054100037, 0.464160218834877, 0.4850715100765228, 0.4954623579978943, 0.5092882663011551, 0.5389426648616791, 0.5906761586666107, 0.6122419536113739, 0.6177957653999329, 0.6392665505409241]	333203	0.8308457711442786	0.7611940298507462
Arabic	case_noun	xlm-roberta-base	lstm	6	2001	201	[0.9348986446857452, 0.7104182839393616, 0.5707453489303589, 0.4957890212535858, 0.5019247531890869, 0.5212016850709915, 0.556817352771759, 0.65438511967659, 0.7784203290939331, 0.8794500827789307, 1.047650396823883, 1.0920125544071198, 0.7124310731887817]	333203	0.8059701492537313	0.7263681592039801
Arabic	case_noun	xlm-roberta-base	lstm	6	2001	201	[0.9487071931362152, 0.7162462472915649, 0.5719568133354187, 0.4948729872703552, 0.48653116822242737, 0.5120607316493988, 0.5570035874843597, 0.6387290954589844, 0.7562065422534943, 0.7708615362644196, 0.8428014814853668, 0.779245138168335]	333203	0.835820895522388	0.746268656716418
Arabic	case_noun	xlm-roberta-base	max	6	2001	201	[0.7873407304286957, 0.6517597138881683, 0.5661481320858002, 0.5181798040866852, 0.4911516308784485, 0.4722180664539337, 0.4607227146625519, 0.4539995789527893, 0.448196217417717, 0.4564807564020157, 0.46180063486099243, 0.4580394774675369, 0.4526989161968231, 0.45212528109550476, 0.4629827290773392, 0.4591468721628189, 0.4675360918045044]	38603	0.845771144278607	0.8258706467661692
Arabic	case_noun	xlm-roberta-base	max	6	2001	201	[0.834650993347168, 0.6782204806804657, 0.5905778110027313, 0.5333594977855682, 0.4974333941936493, 0.47542232275009155, 0.46551986038684845, 0.4649706035852432, 0.46288155019283295, 0.4610312283039093, 0.4607415050268173, 0.464406281709671, 0.4622569680213928, 0.46689705550670624, 0.4844973236322403, 0.481332391500473]	38603	0.845771144278607	0.7910447761194029
Arabic	case_noun	xlm-roberta-base	max	6	2001	201	[0.8250217437744141, 0.6551954746246338, 0.5594576895236969, 0.513877809047699, 0.49410945177078247, 0.47674351930618286, 0.46156007051467896, 0.4590159207582474, 0.4565465897321701, 0.448345884680748, 0.45053985714912415, 0.4600857198238373, 0.4562501162290573, 0.4563685208559036, 0.46435587108135223, 0.46215584874153137, 0.4728180468082428, 0.4717720001935959, 0.4838245213031769, 0.4814586192369461, 0.48984494805336, 0.4852839708328247, 0.519609123468399, 0.5487059056758881]	38603	0.8407960199004975	0.7860696517412935
Arabic	case_noun	xlm-roberta-base	sum	6	2001	201	[0.7471474707126617, 0.6065209209918976, 0.531508207321167, 0.49677835404872894, 0.4878048896789551, 0.4730563163757324, 0.4759250432252884, 0.4717685580253601, 0.48275430500507355, 0.4945715367794037, 0.4934794753789902, 0.4931522607803345, 0.519321084022522, 0.5535787642002106, 0.5197584331035614]	38603	0.835820895522388	0.8109452736318408
Arabic	case_noun	xlm-roberta-base	sum	6	2001	201	[0.7232344150543213, 0.5838054120540619, 0.5088284909725189, 0.4850025475025177, 0.4881675988435745, 0.4815109223127365, 0.49005401134490967, 0.49089568853378296, 0.49606794118881226, 0.49375341832637787, 0.4771265685558319, 0.511842355132103, 0.5284311771392822, 0.5116080939769745, 0.5117599219083786, 0.5244664549827576, 0.5062449276447296, 0.5226558446884155, 0.4902205914258957, 0.525808185338974, 0.5897684991359711]	38603	0.8507462686567164	0.8208955223880597
Arabic	case_noun	xlm-roberta-base	sum	6	2001	201	[0.7187611758708954, 0.5932542383670807, 0.5103091895580292, 0.47742344439029694, 0.4663421958684921, 0.4734570384025574, 0.46069519221782684, 0.466219499707222, 0.48565834760665894, 0.48970626294612885, 0.5102878957986832, 0.49806469678878784, 0.5043537467718124, 0.5326670706272125, 0.5476438403129578, 0.5254973024129868, 0.5257353484630585, 0.5225969552993774, 0.5415311306715012]	38603	0.845771144278607	0.7960199004975125
Arabic	gender_adj	bert-base-multilingual-cased	attn	6	2000	200	[0.08424288034439087, 0.035278862342238426, 0.03313897829502821, 0.037093325052410364, 0.039052318781614304, 0.04095778870396316, 0.042670076014474034, 0.04831549315713346, 0.04477277980186045, 0.046639995416626334, 0.049722480587661266]	77053	0.995	0.995
Arabic	gender_adj	bert-base-multilingual-cased	attn	6	2000	200	[0.07959900051355362, 0.02614170592278242, 0.029401250183582306, 0.03387839300557971, 0.0358968242071569, 0.039618259062990546, 0.04185131285339594, 0.04496217332780361, 0.04445763467811048, 0.04863486671820283]	77053	0.995	0.995
Arabic	gender_adj	bert-base-multilingual-cased	attn	6	2000	200	[0.08914400637149811, 0.034352172166109085, 0.031242189463227987, 0.03751748241484165, 0.039513698779046535, 0.0426072645932436, 0.04601832292973995, 0.05141640082001686, 0.04967346042394638, 0.053506964817643166]	77053	0.995	0.99
Arabic	gender_adj	bert-base-multilingual-cased	avg	6	2000	200	[0.21784573048353195, 0.0743074081838131, 0.05831328220665455, 0.04914947412908077, 0.03815482743084431, 0.027846203185617924, 0.028125837445259094, 0.027448453940451145, 0.022199252620339394, 0.028965468984097242, 0.0375222684815526, 0.025024544913321733, 0.024222949985414743, 0.03230127738788724]	38552	0.995	0.99
Arabic	gender_adj	bert-base-multilingual-cased	avg	6	2000	200	[0.2396412268280983, 0.08420708030462265, 0.06055193580687046, 0.051531484350562096, 0.04040631465613842, 0.03026186116039753, 0.028242841362953186, 0.027452529408037663, 0.03340436611324549, 0.033396292477846146, 0.03542456682771444, 0.046603476628661156, 0.027635168749839067, 0.025868088472634554]	38552	0.995	0.965
Arabic	gender_adj	bert-base-multilingual-cased	avg	6	2000	200	[0.24874930828809738, 0.09150140732526779, 0.060295915231108665, 0.05398076772689819, 0.040278997272253036, 0.034550474025309086, 0.025974607095122337, 0.026989799924194813, 0.029093746095895767, 0.02675014454871416, 0.02656111167743802, 0.038519480265676975, 0.03756152745336294, 0.025385497603565454, 0.030763182789087296]	38552	0.995	0.99
Arabic	gender_adj	bert-base-multilingual-cased	f+l	6	2000	200	[0.1538081169128418, 0.05104991793632507, 0.03895032312721014, 0.028674427419900894, 0.022859272081404924, 0.02314261719584465, 0.022936792112886906, 0.024042099248617887, 0.025631491327658296, 0.030733610037714243, 0.02163128391839564, 0.02697601285763085, 0.026125316973775625]	38553	0.995	0.975
Arabic	gender_adj	bert-base-multilingual-cased	f+l	6	2000	200	[0.15003032982349396, 0.050298381596803665, 0.03808179497718811, 0.027023518923670053, 0.024590926710516214, 0.020961427595466375, 0.021190700586885214, 0.025664662942290306, 0.026011837413534522, 0.024181117303669453, 0.026821588166058064, 0.02526158536784351, 0.024298141710460186]	38553	0.995	0.97
Arabic	gender_adj	bert-base-multilingual-cased	f+l	6	2000	200	[0.1367938071489334, 0.051133204251527786, 0.03879024088382721, 0.026485048700124025, 0.022926903795450926, 0.020428558811545372, 0.026883354876190424, 0.023949745576828718, 0.02126901037991047, 0.022380980663001537, 0.023845585994422436, 0.02957007521763444, 0.02919017057865858, 0.026907858671620488]	38553	0.995	0.98
Arabic	gender_adj	bert-base-multilingual-cased	first	6	2000	200	[0.4575941860675812, 0.270391047000885, 0.1900094747543335, 0.15730442851781845, 0.14561885967850685, 0.13606031611561775, 0.13177089765667915, 0.14786387234926224, 0.1338837593793869, 0.132138691842556, 0.1287907063961029, 0.1240984071046114, 0.15795978158712387, 0.1787453480064869, 0.16080764681100845, 0.15210416913032532]	38552	0.95	0.93
Arabic	gender_adj	bert-base-multilingual-cased	first	6	2000	200	[0.4356013834476471, 0.2591082900762558, 0.18201913684606552, 0.15314410999417305, 0.14052920043468475, 0.13894771039485931, 0.13173776119947433, 0.12242507748305798, 0.1588323898613453, 0.14228538423776627, 0.13633518479764462, 0.14640593715012074, 0.14530432224273682, 0.13660267367959023]	38552	0.945	0.935
Arabic	gender_adj	bert-base-multilingual-cased	first	6	2000	200	[0.45991189777851105, 0.2724408134818077, 0.18887382000684738, 0.1615082435309887, 0.14675198122859, 0.13805314898490906, 0.14240431785583496, 0.13020306080579758, 0.1377236470580101, 0.137797512114048, 0.14155259728431702, 0.16045386716723442, 0.13795257732272148, 0.1342620626091957]	38552	0.95	0.935
Arabic	gender_adj	bert-base-multilingual-cased	last	6	2000	200	[0.08111415058374405, 0.03795169945806265, 0.03350101551041007, 0.033339934423565865, 0.03104935958981514, 0.033120115753263235, 0.04017078038305044, 0.0370846230071038, 0.04137137671932578, 0.0424265144392848, 0.03980118129402399]	38552	0.995	0.975
Arabic	gender_adj	bert-base-multilingual-cased	last	6	2000	200	[0.07671962305903435, 0.03894590027630329, 0.032352444250136614, 0.03194804675877094, 0.03503062715753913, 0.0330967023037374, 0.03140723635442555, 0.03619437897577882, 0.03621423942968249, 0.03743047057650983, 0.03916824655607343]	38552	0.995	0.975
