language	task	model	subword_pooling	layer_pooling	train_size	dev_size	dev_loss	parameters	dev_acc	test_acc
Arabic	POS	bert-base-multilingual-cased	first	6	6063	909	[0.42367740720510483, 0.27790985628962517, 0.23657005466520786, 0.21516562066972256, 0.2022811360657215, 0.19363775849342346, 0.1871021706610918, 0.1823429260402918, 0.17854152619838715, 0.17578575760126114, 0.17277381010353565, 0.17048871703445911, 0.16779186017811298, 0.1646320577710867, 0.16324340365827084, 0.1619515623897314, 0.15931210108101368, 0.156618881970644, 0.1548410803079605, 0.15351570397615433, 0.1520435269922018, 0.15018714405596256, 0.14928448759019375, 0.1477237632498145, 0.14681081660091877, 0.14538528490811586, 0.14540686178952456, 0.143608626909554, 0.14227881003171206, 0.14210247062146664, 0.14056480396538973, 0.1407094867900014, 0.13991976715624332, 0.13908141944557428, 0.13809784036129713, 0.13702723942697048, 0.13768051005899906, 0.13648276403546333, 0.1368138799443841, 0.13605505879968405, 0.13517550565302372, 0.13522930722683668, 0.13430846855044365, 0.13448467385023832, 0.13437279034405947, 0.1340485531836748, 0.1343829147517681, 0.1332678273320198, 0.13331440091133118, 0.13266303576529026, 0.1319333827123046, 0.1308085834607482, 0.13179026450961828, 0.1312163481488824, 0.13047697581350803, 0.13142567966133356, 0.13043534476310015, 0.12953530717641115, 0.12898732163012028, 0.12996324338018894, 0.1300311405211687, 0.12940130662173033, 0.12987985275685787, 0.130155966617167, 0.12982998322695494, 0.1299087256193161, 0.12950247805565596, 0.12892490439116955, 0.12822663225233555, 0.12880093231797218, 0.12755122873932123, 0.12780615407973528, 0.12780516780912876, 0.12798903044313192, 0.12817483860999346, 0.12664695642888546, 0.12711181212216616, 0.12731618992984295, 0.1280065830796957, 0.12777933850884438, 0.12739490624517202, 0.12750344909727573]	39368	0.9626558439662471	0.9613629058180648
Arabic	POS	bert-base-multilingual-cased	first	6	6063	909	[0.2871063510576884, 0.2179330180088679, 0.1942903757095337, 0.1823833038409551, 0.17376453777154285, 0.16799753407637277, 0.16249222656091053, 0.15879447758197784, 0.15401965181032817, 0.15064097295204798, 0.1480124483505885, 0.14576440304517746, 0.14380163997411727, 0.14187199920415877, 0.13987649232149124, 0.1392800748348236, 0.13723152081171672, 0.13579909801483153, 0.1352079595128695, 0.13449180076519648, 0.1330054303010305, 0.1319548750917117, 0.13182544310887653, 0.13140123387177785, 0.1305372953414917, 0.12980458438396453, 0.12968257268269856, 0.12880347321430843, 0.12841790467500686, 0.12862935016552607, 0.1279892787337303, 0.12748306194941203, 0.1270679046710332, 0.12681046575307847, 0.12741091400384902, 0.12738442569971084, 0.12635537286599477, 0.12635609805583953, 0.12606487025817234, 0.125188380976518, 0.12491419464349747, 0.12604883561531702, 0.12609947472810745, 0.12499039868513744, 0.12485964049895605, 0.12553515831629436, 0.12575349360704421, 0.12519547442595164, 0.12479960719744364, 0.12520656536022823, 0.125449409087499, 0.12502934038639069, 0.12418784946203232, 0.12487386961778005, 0.12518009543418884, 0.12470823576052983, 0.12475181023279826, 0.12413324266672135, 0.12399238000313441, 0.12387537310520808, 0.12536743034919104, 0.12490927924712499, 0.12455756564935049, 0.12519919127225876]	39368	0.963298198487547	0.9607521697203472
Arabic	POS	bert-base-multilingual-cased	last	6	6063	909	[0.4003071263432503, 0.26325932145118713, 0.22033372148871422, 0.1996124815195799, 0.18716501630842686, 0.17888818867504597, 0.1728056948632002, 0.16778532974421978, 0.16489100828766823, 0.16175687685608864, 0.15918571315705776, 0.15636323392391205, 0.1542094275355339, 0.1521447952836752, 0.15066654048860073, 0.1480241473764181, 0.14728118479251862, 0.1456902977079153, 0.14421287551522255, 0.14294118247926235, 0.14189569652080536, 0.1401330642402172, 0.13867478631436825, 0.1376264113932848, 0.1366586172953248, 0.13574755191802979, 0.1345104044303298, 0.13364845793694258, 0.13306018896400928, 0.13231752254068851, 0.13137391209602356, 0.13093790970742702, 0.1301542054861784, 0.12867265939712524, 0.12809085380285978, 0.12723643146455288, 0.12690070737153292, 0.12641146779060364, 0.12612057384103537, 0.12553568556904793, 0.12602752540260553, 0.12526093609631062, 0.12480851728469133, 0.12421488482505083, 0.12472070474177599, 0.12404088396579027, 0.12343386746942997, 0.12269796244800091, 0.12221333384513855, 0.12227476760745049, 0.12231850437819958, 0.12198338378220797, 0.12133342400193214, 0.12140800431370735, 0.12090152595192194, 0.12039290368556976, 0.12026535905897617, 0.12073982506990433, 0.1217623008415103, 0.12102814484387636, 0.1209377758204937, 0.12061647791415453, 0.11952585633844137, 0.1199011579155922, 0.11920215468853712, 0.11930370517075062, 0.11951396148651838, 0.120065251365304, 0.11934619955718517, 0.11902582552284002, 0.11852067150175571, 0.11801110673695803, 0.11856335494667292, 0.11853215843439102, 0.11819444503635168, 0.11743155773729086, 0.11757303401827812, 0.11782730370759964, 0.11803827155381441, 0.11761327181011438, 0.11763896234333515, 0.11783585324883461, 0.11785707157105207, 0.11836228054016829]	39368	0.963619375748197	0.9604950176792028
Arabic	POS	bert-base-multilingual-cased	last	6	6063	909	[0.40197695046663284, 0.25786126777529716, 0.2164249550551176, 0.1968714538961649, 0.1849347334355116, 0.17815309762954712, 0.17254247702658176, 0.16791419312357903, 0.16359777376055717, 0.15998505987226963, 0.1566226240247488, 0.15399190038442612, 0.15174626372754574, 0.14910194836556911, 0.14724397845566273, 0.14554878883063793, 0.1437491737306118, 0.14244318194687366, 0.14147978276014328, 0.13944584876298904, 0.13881449401378632, 0.1377835664898157, 0.13647213764488697, 0.13541909400373697, 0.13452959526330233, 0.13385547883808613, 0.13294984493404627, 0.13224039506167173, 0.13152684271335602, 0.13127662986516953, 0.1302862511947751, 0.12999139539897442, 0.12854398414492607, 0.12799065373837948, 0.1281210659071803, 0.12699044030159712, 0.12689250614494085, 0.1276918761432171, 0.12592937238514423, 0.1262348834425211, 0.12564428336918354, 0.125266601331532, 0.12550894264131784, 0.12514976225793362, 0.12351922038942575, 0.12353072687983513, 0.12310661561787128, 0.12258100882172585, 0.1232843417674303, 0.12339647486805916, 0.12286649271845818, 0.12166541162878275, 0.12144096288830042, 0.12220261245965958, 0.12102978769689798, 0.12221565283834934, 0.12154016643762589, 0.12113927491009235, 0.1206456609070301, 0.1212044432759285, 0.12061311304569244, 0.12043105904012918, 0.1204587547108531, 0.12052693124860525, 0.1199971241876483, 0.11987162195146084, 0.12055590562522411, 0.12074062135070562, 0.12016974948346615, 0.11971995513886213, 0.11998279858380556, 0.12036184035241604, 0.12009524833410978, 0.11945838946849108, 0.1193177429959178, 0.1189888995140791, 0.11842384096235037, 0.11851692106574774, 0.11837593652307987, 0.11940174922347069, 0.11856813076883554, 0.1181435864418745, 0.11787441000342369, 0.11824563425034285, 0.11807854566723108, 0.1187643138691783, 0.11852840427309275, 0.11860785819590092, 0.11868678219616413, 0.11788133718073368, 0.11750223953276873, 0.1188700320199132]	39368	0.9641741364711378	0.9619093539054966
Arabic	POS	bert-base-multilingual-cased	last	6	6063	909	[0.2703828314940135, 0.20259550710519156, 0.18040932814280192, 0.16931160390377045, 0.16161494553089142, 0.15659469068050386, 0.15318463643391927, 0.1501822551091512, 0.14641866981983184, 0.14466996788978576, 0.14261756489674252, 0.14037399291992186, 0.13853519807259243, 0.13635301738977432, 0.13489862481753032, 0.1333104317386945, 0.13165293534596761, 0.1312845547993978, 0.12959187279144924, 0.12847573260466258, 0.12654369125763576, 0.12604745080073673, 0.1253989428281784, 0.12434037824471791, 0.12447768896818161, 0.12297619531551997, 0.12237371255954106, 0.12212436844905218, 0.12168855766455332, 0.12098375012477239, 0.12090578824281692, 0.12051052898168564, 0.11978271504243215, 0.1200604110956192, 0.11889851838350296, 0.11955632120370865, 0.11933309435844422, 0.11809552957614262, 0.11916334331035613, 0.11873269925514857, 0.11758367071549097, 0.11809842536846797, 0.11805290927489599, 0.11910565694173177, 0.11803840696811677, 0.11785808404286703, 0.11669001032908757, 0.11774958223104477, 0.11753958612680435, 0.11753377467393875, 0.11759566267331441, 0.11634838034709295, 0.11660012006759643, 0.1160101756453514, 0.11653996407985687, 0.11658273587624232, 0.1159034217397372, 0.11608433226744334, 0.11665159265200296, 0.11636880338191986, 0.11652818322181702, 0.11638235052426656]	39368	0.9646996992612923	0.9625843780135004
Arabic	POS	bert-base-multilingual-cased	last2	6	6063	909	[0.21580524345239002, 0.16834724346796673, 0.1516625354687373, 0.14134506036837896, 0.13565105696519217, 0.13106136073668798, 0.12762840588887533, 0.12582636773586273, 0.12271687736113866, 0.12146817396084468, 0.11952972064415614, 0.11830035795768103, 0.11681621472040812, 0.1157661313811938, 0.11495569894711176, 0.11434005449215572, 0.1137129783630371, 0.11369337687889734, 0.11315071632464727, 0.11280840287605921, 0.11282470474640528, 0.11264010220766067, 0.11330045859018961, 0.11214636266231537, 0.11095613787571589, 0.11204612602790197, 0.11168897797664007, 0.11261616249879201, 0.11081476857264837, 0.11245229343573253, 0.1109809880455335, 0.11124606082836787, 0.11110572864611944, 0.11047003666559856, 0.1112588256597519, 0.11029657771190007, 0.11066786547501882, 0.11172748456398646, 0.11272266209125519]	77768	0.9672983152792782	0.9634844101575056
Arabic	POS	bert-base-multilingual-cased	last2	6	6063	909	[0.328195434063673, 0.2129090130329132, 0.18090839870274067, 0.16479439474642277, 0.15469850599765778, 0.1483757197856903, 0.14323964342474937, 0.1397286867722869, 0.13633311912417412, 0.1343957744538784, 0.13116233330219984, 0.1302440706640482, 0.12840062845498323, 0.12661085464060307, 0.1259581157937646, 0.12413410004228354, 0.12441924214363098, 0.12241406086832285, 0.12176336999982595, 0.12163818441331387, 0.12047239113599062, 0.11909972131252289, 0.11881103552877903, 0.11806306149810553, 0.11753190867602825, 0.11615122016519308, 0.11660693027079105, 0.11662921123206615, 0.11595021188259125, 0.11560812499374151, 0.11533902399241924, 0.11541574820876122, 0.1160296555608511, 0.11533178854733706, 0.11387625709176064, 0.11451857723295689, 0.11423666309565306, 0.11477132141590118, 0.11476397886872292, 0.11552230454981327, 0.11509715020656586, 0.11521255224943161, 0.1143600307404995]	77768	0.9660136062366784	0.9640951462552234
Arabic	POS	bert-base-multilingual-cased	last2	6	6063	909	[0.30936938151717186, 0.20883559808135033, 0.17918296717107296, 0.16423069685697556, 0.15461725741624832, 0.14830324053764343, 0.14352250844240189, 0.13967707566916943, 0.13639165088534355, 0.13379647955298424, 0.13229089230298996, 0.12988943699747324, 0.12678255792707205, 0.12628843914717436, 0.1251871008425951, 0.12384713161736727, 0.12251401040703058, 0.12194243259727955, 0.12123390566557646, 0.11983003653585911, 0.11969559453427792, 0.11961057782173157, 0.1184150567278266, 0.11876661516726017, 0.11743055377155542, 0.1181557821109891, 0.1181890033185482, 0.11603657249361277, 0.1160747054964304, 0.11663492862135172, 0.11620656494051218, 0.11613744776695967, 0.11520252283662558, 0.11601352971047163, 0.11490079388022423, 0.11675647739320993, 0.11529024038463831, 0.11622384563088417, 0.1150046968832612, 0.11645379103720188]	77768	0.965079272387515	0.962134361941498
Arabic	POS	bert-base-multilingual-cased	lstm	6	6063	909	[0.776917465031147, 0.26233539171516895, 0.18769885413348675, 0.16079435124993324, 0.14594073966145515, 0.1369275078177452, 0.13079725950956345, 0.12485103774815798, 0.12273091170936823, 0.1196343032643199, 0.11776912957429886, 0.1160886399447918, 0.11460001021623611, 0.11447125766426325, 0.11364668235182762, 0.11434731166809797, 0.11380541790276766, 0.11410095449537039, 0.11313605029135942, 0.11519466992467642, 0.11917766090482473, 0.11723858583718538, 0.11744502373039722, 0.12123454827815294, 0.11885904241353273, 0.12743629049509764, 0.14604473020881414]	333968	0.9676194925399282	0.9646415943426552
Arabic	POS	bert-base-multilingual-cased	lstm	6	6063	909	[0.29369504054387413, 0.1709067533413569, 0.1435527543226878, 0.13034610450267792, 0.12263191342353821, 0.11806660393873851, 0.1154333715637525, 0.11307203720013301, 0.11325156291325887, 0.11268525570631027, 0.11314223607381185, 0.11441878527402878, 0.11652536988258362, 0.1185113400220871, 0.12016371389230092, 0.12132464796304702, 0.12901903887589772]	333968	0.9672107214809191	0.9657666345226616
