language	task	model	subword_pooling	layer_pooling	train_size	dev_size	dev_loss	parameters	dev_acc	test_acc
Arabic	case_noun	bert-base-multilingual-cased	last	11	2001	201	[0.8855322301387787, 0.7887564897537231, 0.7418263256549835, 0.7126563191413879, 0.6868554651737213, 0.6814990639686584, 0.6744881570339203, 0.6797664761543274, 0.6574469208717346, 0.6764630973339081, 0.6812958121299744, 0.6678641140460968, 0.6967504322528839, 0.6797270178794861, 0.69052654504776, 0.6625082492828369, 0.6791766285896301, 0.682387501001358, 0.7052408456802368, 0.6763530671596527, 0.6756734848022461, 0.7189684212207794, 0.6953662931919098, 0.7184869349002838, 0.723428875207901, 0.7738938927650452, 0.8170478343963623, 0.8147256374359131, 0.8169623911380768]	38603	0.7512437810945274	0.7014925373134329
Arabic	case_noun	bert-base-multilingual-cased	last	11	2001	201	[0.8881097435951233, 0.8226229846477509, 0.7642561197280884, 0.7253281772136688, 0.7038347721099854, 0.6953709125518799, 0.6654968559741974, 0.6702577471733093, 0.6726928651332855, 0.6623241305351257, 0.6707877516746521, 0.6746463775634766, 0.6685455143451691, 0.6785345375537872, 0.673478364944458, 0.6865262091159821, 0.6732928454875946, 0.6813549697399139, 0.7100858986377716, 0.7064588069915771, 0.6977587342262268, 0.7055307924747467]	38603	0.746268656716418	0.7014925373134329
Arabic	case_noun	bert-base-multilingual-cased	first	12	2001	201	[0.9449293911457062, 0.833237498998642, 0.7701410055160522, 0.7302148938179016, 0.6871604025363922, 0.6787263751029968, 0.659527987241745, 0.651561051607132, 0.6343066990375519, 0.6473885774612427, 0.6337185800075531, 0.657028466463089, 0.6496258080005646, 0.6585626006126404, 0.6625247597694397, 0.6588306427001953, 0.6610121130943298, 0.6604500412940979]	38603	0.7512437810945274	0.7313432835820896
Arabic	case_noun	bert-base-multilingual-cased	first	12	2001	201	[0.9234917759895325, 0.814391702413559, 0.7385851144790649, 0.7033427357673645, 0.6738303601741791, 0.6558842957019806, 0.6491286754608154, 0.6689455509185791, 0.6363281011581421, 0.6480433344841003, 0.6514917016029358, 0.6729117333889008, 0.667606770992279, 0.6329445242881775, 0.6745948195457458, 0.6503782868385315, 0.6859506666660309, 0.6781619787216187, 0.697467029094696]	38603	0.7412935323383084	0.6965174129353234
Arabic	case_noun	bert-base-multilingual-cased	first	12	2001	201	[0.9417269229888916, 0.832809180021286, 0.7718954682350159, 0.7397859692573547, 0.7018118798732758, 0.698693037033081, 0.670332670211792, 0.6626194417476654, 0.6558603346347809, 0.6831074357032776, 0.6539030969142914, 0.6447056233882904, 0.6548392176628113, 0.6757807731628418, 0.6932857632637024, 0.677255243062973]	38603	0.736318407960199	0.6915422885572139
Arabic	case_noun	bert-base-multilingual-cased	last	12	2001	201	[0.9143219888210297, 0.852597177028656, 0.8237825036048889, 0.8060118854045868, 0.8001531064510345, 0.7897646427154541, 0.7788367569446564, 0.7746341228485107, 0.7758188545703888, 0.7720688581466675, 0.7718811333179474, 0.7725909352302551, 0.7722543478012085, 0.7710447609424591, 0.7680301666259766, 0.7816483378410339, 0.7846152484416962, 0.7958977818489075, 0.7757806777954102, 0.7845489084720612, 0.7791783809661865]	38603	0.7114427860696517	0.6467661691542289
Arabic	case_noun	bert-base-multilingual-cased	last	12	2001	201	[0.9103770554065704, 0.860499382019043, 0.8326741755008698, 0.8146331906318665, 0.7969553172588348, 0.7868107557296753, 0.7831661999225616, 0.7701073288917542, 0.7699854671955109, 0.7606679201126099, 0.7598912119865417, 0.7766192555427551, 0.7698006927967072, 0.7686013877391815, 0.7675911486148834, 0.7755461037158966, 0.7782599627971649, 0.7763421535491943, 0.7831921577453613, 0.801647812128067]	38603	0.7064676616915423	0.6368159203980099
Arabic	case_noun	bert-base-multilingual-cased	last	12	2001	201	[0.9188068509101868, 0.8559471368789673, 0.8253185153007507, 0.8138554096221924, 0.8062205016613007, 0.7950948476791382, 0.7828374207019806, 0.7801554799079895, 0.7743230760097504, 0.7772102952003479, 0.7782124280929565, 0.7734279036521912, 0.7860192358493805, 0.7836981415748596, 0.7828342616558075, 0.7803875803947449, 0.7833146154880524, 0.7712368369102478, 0.7796611189842224, 0.7868251204490662, 0.7879534959793091]	38603	0.6865671641791045	0.6169154228855721
Arabic	case_noun	bert-base-multilingual-cased	first	2	2001	201	[1.00804603099823, 0.9971803724765778, 1.0141450464725494, 1.0162151753902435, 1.0144145488739014, 1.005242645740509, 1.0032603442668915, 1.0018297135829926, 1.001316100358963, 0.9993550181388855, 1.0043228566646576, 0.997459888458252, 1.0071218609809875, 1.0065864026546478, 1.0154842138290405, 1.0106202065944672, 1.0192357003688812, 1.0318843722343445, 1.0380266904830933]	38603	0.5771144278606966	0.4776119402985074
Arabic	case_noun	bert-base-multilingual-cased	first	2	2001	201	[1.0149807631969452, 1.0116762220859528, 1.0150494575500488, 1.010797917842865, 1.0109113156795502, 1.0078519880771637, 1.00776606798172, 1.00111523270607, 1.0024423897266388, 1.0032373368740082, 1.008619487285614, 1.0083878338336945, 1.006140112876892, 1.0071873664855957, 1.0151356160640717, 1.0234951674938202, 1.0149821639060974, 1.0245584845542908]	38603	0.582089552238806	0.4776119402985074
Arabic	case_noun	bert-base-multilingual-cased	first	2	2001	201	[1.0046363770961761, 1.002558171749115, 0.9970824718475342, 0.9937648177146912, 0.9961543679237366, 1.0052701830863953, 1.0020102262496948, 1.012104094028473, 1.00983726978302, 1.0135086178779602]	38603	0.572139303482587	0.4676616915422885
Arabic	case_noun	bert-base-multilingual-cased	last	2	2001	201	[0.9306020438671112, 0.9040202796459198, 0.8895174860954285, 0.8847695589065552, 0.8724081218242645, 0.866491436958313, 0.875368058681488, 0.8669175803661346, 0.8655128180980682, 0.8705949783325195, 0.8722011744976044, 0.8800438940525055, 0.8986496329307556]	38603	0.6368159203980099	0.5174129353233831
Arabic	case_noun	bert-base-multilingual-cased	last	2	2001	201	[0.9208640158176422, 0.9094557166099548, 0.8942452073097229, 0.8818952739238739, 0.8775930106639862, 0.8724242746829987, 0.8877736926078796, 0.8767959475517273, 0.8759123086929321, 0.8859128952026367, 0.8941729664802551, 0.8929372429847717]	38603	0.6318407960199005	0.527363184079602
Arabic	case_noun	bert-base-multilingual-cased	last	2	2001	201	[0.9024588167667389, 0.88115394115448, 0.8734592497348785, 0.8694018423557281, 0.8640123009681702, 0.8668777346611023, 0.867747038602829, 0.8638887703418732, 0.8611910045146942, 0.8653155267238617, 0.8790744841098785, 0.8901957273483276, 0.904986709356308, 0.9114514589309692, 0.8959551453590393]	38603	0.6467661691542289	0.527363184079602
Arabic	case_noun	bert-base-multilingual-cased	first	3	2001	201	[0.9595828056335449, 0.9117997288703918, 0.8683987855911255, 0.8485476970672607, 0.8272388577461243, 0.8165527284145355, 0.7988056540489197, 0.7990370690822601, 0.7946211993694305, 0.7870679199695587, 0.7915771007537842, 0.7744774520397186, 0.7722122073173523, 0.7742715775966644, 0.7712449431419373, 0.7687765955924988, 0.7799845039844513, 0.7752958536148071, 0.7991583347320557, 0.7968118190765381, 0.7633266448974609]	38603	0.6865671641791045	0.6517412935323383
Arabic	case_noun	bert-base-multilingual-cased	first	3	2001	201	[0.9532422125339508, 0.8996736407279968, 0.8539372086524963, 0.8244290947914124, 0.8034109175205231, 0.7947457730770111, 0.775861918926239, 0.7516124844551086, 0.7547175884246826, 0.7431421279907227, 0.7437841892242432, 0.7552315592765808, 0.7379697859287262, 0.7418988943099976, 0.7456009685993195, 0.7468145489692688, 0.7543559074401855, 0.7462681233882904, 0.7380692958831787, 0.7617451250553131, 0.7424156665802002, 0.744661271572113, 0.7585533261299133, 0.7592475116252899, 0.7909296452999115, 0.7695296406745911, 0.7692054808139801]	38603	0.7064676616915423	0.6417910447761194
Arabic	case_noun	bert-base-multilingual-cased	first	3	2001	201	[0.9744383990764618, 0.9293986558914185, 0.8912461400032043, 0.8574097752571106, 0.8210951685905457, 0.8149634599685669, 0.8123819828033447, 0.8036708235740662, 0.7998397052288055, 0.7869724035263062, 0.7899962365627289, 0.7881783843040466, 0.7779602110385895, 0.7724350690841675, 0.7591758072376251, 0.7558359503746033, 0.7646367847919464, 0.7622895836830139, 0.7609084248542786, 0.7563084661960602, 0.76339191198349, 0.7739038467407227, 0.7920494675636292]	38603	0.6865671641791045	0.6616915422885572
Arabic	case_noun	bert-base-multilingual-cased	last	3	2001	201	[0.8973522484302521, 0.8532944917678833, 0.8238474428653717, 0.8078509271144867, 0.791178971529007, 0.7845899760723114, 0.7885985970497131, 0.7656217813491821, 0.7692282795906067, 0.7702827751636505, 0.781938761472702, 0.7760254740715027, 0.7832215428352356, 0.809280663728714, 0.8245304822921753]	38603	0.681592039800995	0.5920398009950248
Arabic	case_noun	bert-base-multilingual-cased	last	3	2001	201	[0.8942704796791077, 0.8390301465988159, 0.8229027390480042, 0.7999567091464996, 0.7921371161937714, 0.7788254618644714, 0.7603220045566559, 0.7670482397079468, 0.7657996416091919, 0.7704373598098755, 0.7735338807106018, 0.7801759839057922, 0.7710012793540955, 0.7831585705280304, 0.7820886671543121]	38603	0.6666666666666666	0.5920398009950248
Arabic	case_noun	bert-base-multilingual-cased	last	3	2001	201	[0.8668812811374664, 0.8385675549507141, 0.8110171854496002, 0.8022067248821259, 0.7902460992336273, 0.7836824059486389, 0.7839345932006836, 0.7879040241241455, 0.7809199392795563, 0.7840599417686462, 0.7973522841930389, 0.7900967597961426, 0.8081623613834381, 0.8171074092388153, 0.8396362960338593]	38603	0.6567164179104478	0.6069651741293532
Arabic	case_noun	bert-base-multilingual-cased	first	4	2001	201	[0.9119083285331726, 0.8474160730838776, 0.7960483431816101, 0.7683073282241821, 0.7552783191204071, 0.7455756068229675, 0.7229908406734467, 0.7296621203422546, 0.7347180843353271, 0.7211830019950867, 0.7148030400276184, 0.7047367095947266, 0.693804532289505, 0.6945735216140747, 0.6990893483161926, 0.7035738527774811, 0.7140789031982422, 0.6899738311767578, 0.6938279271125793, 0.7287543416023254, 0.7000242471694946, 0.7125828564167023, 0.7144916653633118, 0.717623382806778, 0.7522319555282593]	38603	0.7412935323383084	0.6616915422885572
Arabic	case_noun	bert-base-multilingual-cased	first	4	2001	201	[0.9326123893260956, 0.8690880537033081, 0.8320287764072418, 0.7894279062747955, 0.775357723236084, 0.7731448113918304, 0.7491341829299927, 0.7379798889160156, 0.7342656552791595, 0.719033271074295, 0.7214803099632263, 0.7198789119720459, 0.7163082361221313, 0.7239259779453278, 0.7335492968559265, 0.7301133573055267, 0.7333889603614807, 0.7039280533790588, 0.689470499753952, 0.7058934271335602, 0.6931092441082001, 0.7092263400554657, 0.6984778344631195, 0.7218408286571503, 0.706098198890686, 0.7241023480892181, 0.7217432856559753]	38603	0.746268656716418	0.6616915422885572
Arabic	case_noun	bert-base-multilingual-cased	first	4	2001	201	[0.9343889355659485, 0.8661245405673981, 0.8249922096729279, 0.7942438423633575, 0.7729795873165131, 0.75828418135643, 0.736128181219101, 0.7224068939685822, 0.7243361473083496, 0.7249343991279602, 0.7413287162780762, 0.71312016248703, 0.7010607123374939, 0.6909988820552826, 0.6848561465740204, 0.6862581074237823, 0.6963900923728943, 0.7014485597610474, 0.6920620203018188, 0.6961019337177277, 0.6979910433292389, 0.7100872695446014, 0.7596849203109741, 0.7183099091053009, 0.7298413813114166, 0.7184569239616394]	38603	0.7263681592039801	0.6666666666666666
Arabic	case_noun	bert-base-multilingual-cased	last	4	2001	201	[0.8821242153644562, 0.847601979970932, 0.8062864542007446, 0.7803049385547638, 0.7757360637187958, 0.7694639265537262, 0.7624112963676453, 0.7751144170761108, 0.7752085626125336, 0.7730095088481903, 0.7731407284736633, 0.7951992452144623, 0.8025580942630768, 0.7955844700336456, 0.8192540407180786, 0.840837150812149, 0.8351726233959198]	38603	0.6567164179104478	0.6965174129353234
Arabic	case_noun	bert-base-multilingual-cased	last	4	2001	201	[0.8815329670906067, 0.849684089422226, 0.8099671006202698, 0.7902067303657532, 0.7739111185073853, 0.7725693881511688, 0.7719010710716248, 0.7713017165660858, 0.784208744764328, 0.7892981171607971, 0.7891242802143097, 0.7906812429428101, 0.8025301992893219, 0.7966064810752869, 0.7974103689193726, 0.7996059656143188, 0.8225829601287842, 0.8402824401855469, 0.8826861381530762, 0.881211906671524, 0.9087839722633362]	38603	0.6915422885572139	0.6865671641791045
Arabic	case_noun	bert-base-multilingual-cased	last	4	2001	201	[0.881184846162796, 0.837480902671814, 0.803110271692276, 0.7921701967716217, 0.7760306894779205, 0.7633337080478668, 0.7644021511077881, 0.7639513909816742, 0.7736246585845947, 0.782526969909668, 0.7750146389007568, 0.7774800658226013, 0.782236248254776, 0.796612560749054, 0.8154459893703461, 0.8150152266025543, 0.8432617485523224]	38603	0.6666666666666666	0.6567164179104478
Arabic	case_noun	bert-base-multilingual-cased	first	5	2001	201	[0.8911528587341309, 0.8034551441669464, 0.7433357238769531, 0.7010148167610168, 0.6797714531421661, 0.6524080634117126, 0.6332785785198212, 0.6341877579689026, 0.6207812428474426, 0.6162262558937073, 0.6212197840213776, 0.6359018981456757, 0.6243512332439423, 0.631221741437912, 0.6332747936248779, 0.6314953863620758, 0.6250249743461609, 0.6252772212028503, 0.6350971460342407]	38603	0.7711442786069652	0.681592039800995
Arabic	case_noun	bert-base-multilingual-cased	first	5	2001	201	[0.9019769132137299, 0.8218041956424713, 0.7629331648349762, 0.7203474044799805, 0.6858444809913635, 0.6698295474052429, 0.6471227705478668, 0.6336620450019836, 0.6264800727367401, 0.6221631169319153, 0.6249851584434509, 0.6205378174781799, 0.6281439363956451, 0.6076703369617462, 0.6169357597827911, 0.6195441782474518, 0.6265383660793304, 0.6430847346782684, 0.647557258605957, 0.6515460312366486, 0.6404854655265808, 0.6326675713062286, 0.6394059956073761, 0.6534833014011383]	38603	0.7611940298507462	0.6915422885572139
Arabic	case_noun	bert-base-multilingual-cased	first	5	2001	201	[0.8781193792819977, 0.7991763651371002, 0.7406529486179352, 0.6952719688415527, 0.6667170524597168, 0.656273365020752, 0.6384734213352203, 0.6480928659439087, 0.6282867789268494, 0.6208693385124207, 0.6276980936527252, 0.628139317035675, 0.621671199798584, 0.6212160289287567, 0.6270336210727692, 0.6220911145210266, 0.6265374720096588, 0.6299972236156464, 0.617156982421875, 0.6086038947105408, 0.623385488986969, 0.6301287710666656, 0.6493745446205139]	38603	0.7761194029850746	0.6965174129353234
Arabic	case_noun	bert-base-multilingual-cased	last	5	2001	201	[0.8700343668460846, 0.7968250513076782, 0.7292051613330841, 0.6808929145336151, 0.6520416140556335, 0.6339108347892761, 0.6199425458908081, 0.6288369297981262, 0.6210412085056305, 0.605636715888977, 0.6078201234340668, 0.6035098135471344, 0.6172795593738556, 0.620261013507843, 0.6185199320316315, 0.6144173741340637, 0.6124277710914612, 0.5996069312095642, 0.6196179389953613]	38603	0.7761194029850746	0.7263681592039801
Arabic	case_noun	bert-base-multilingual-cased	last	5	2001	201	[0.8727013766765594, 0.8233723938465118, 0.7398001849651337, 0.6853839457035065, 0.6484111845493317, 0.6310774683952332, 0.622502863407135, 0.6345131695270538, 0.6347022354602814, 0.6208770573139191, 0.6320193111896515, 0.6232483685016632, 0.6239273250102997, 0.6365402340888977, 0.6495575904846191, 0.6454028189182281]	38603	0.7611940298507462	0.7014925373134329
Arabic	case_noun	bert-base-multilingual-cased	last	5	2001	201	[0.8734312951564789, 0.8080224990844727, 0.7257813513278961, 0.6872548758983612, 0.6667197048664093, 0.6548695266246796, 0.641753762960434, 0.6319360136985779, 0.6272784471511841, 0.6260646283626556, 0.6109199523925781, 0.6035526990890503, 0.6080090701580048, 0.621643990278244, 0.6244012713432312, 0.6090667545795441, 0.6152235865592957, 0.6019989848136902, 0.6093472242355347, 0.6247216761112213, 0.6393647789955139]	38603	0.7661691542288557	0.6965174129353234
Arabic	case_noun	bert-base-multilingual-cased	first	6	2001	201	[0.8179759383201599, 0.7176165878772736, 0.6501750648021698, 0.6073609292507172, 0.5916277170181274, 0.5646474063396454, 0.5533834993839264, 0.5547560155391693, 0.5496959686279297, 0.545949786901474, 0.5516926944255829, 0.5458404719829559, 0.5484579503536224, 0.5540465116500854, 0.5524397194385529, 0.5617891848087311, 0.5504967570304871, 0.553592175245285, 0.5599862933158875, 0.5434048175811768]	38603	0.8109452736318408	0.7661691542288557
Arabic	case_noun	bert-base-multilingual-cased	first	6	2001	201	[0.8158091306686401, 0.7014757394790649, 0.6390994191169739, 0.5917190313339233, 0.5667704939842224, 0.5545496642589569, 0.5475459694862366, 0.5452846884727478, 0.5400229394435883, 0.5394671559333801, 0.5348342061042786, 0.5392361581325531, 0.5414345562458038, 0.5484196543693542, 0.540404736995697, 0.5545243620872498, 0.5371694266796112, 0.5372150838375092, 0.5364663451910019, 0.5407572090625763, 0.549384355545044, 0.5526993274688721, 0.5510644018650055, 0.5694276988506317]	38603	0.8159203980099502	0.7562189054726368
Arabic	case_noun	bert-base-multilingual-cased	first	6	2001	201	[0.8024351894855499, 0.6965334713459015, 0.6345236003398895, 0.5882810354232788, 0.5707217454910278, 0.5507618486881256, 0.5376721024513245, 0.5353989899158478, 0.5339307487010956, 0.5371982753276825, 0.5443744659423828, 0.5301665663719177, 0.5438058376312256, 0.5482378900051117, 0.5476474761962891]	38603	0.8009950248756219	0.7711442786069652
Arabic	case_noun	bert-base-multilingual-cased	last	6	2001	201	[0.8563855886459351, 0.7803905606269836, 0.671503096818924, 0.6163682043552399, 0.5992002487182617, 0.5873375236988068, 0.5794508755207062, 0.5877726078033447, 0.5834697484970093, 0.5856767892837524, 0.5953703224658966, 0.6024989187717438, 0.6267674565315247, 0.6132969856262207, 0.6018901467323303]	38603	0.7860696517412935	0.7363184079601991
Arabic	case_noun	bert-base-multilingual-cased	last	6	2001	201	[0.8586873412132263, 0.7586361467838287, 0.655465841293335, 0.6182177364826202, 0.6069447100162506, 0.5991984903812408, 0.5921458899974823, 0.5958648324012756, 0.5919456481933594, 0.5911825895309448, 0.6077859997749329, 0.6059431731700897, 0.6162365674972534]	38603	0.7611940298507462	0.7412935323383084
